temperature,humidity,soil_moisture,aqi_sensor,pump_state
15.21,41.75,DRY,27.91,ON
37.58,55.04,WET,834.22,OFF
42.65,76.31,WET,344.95,OFF
19.55,97.8,DRY,110.7,ON
20.42,48.08,DRY,983.27,ON
1.49,91.86,DRY,560.07,ON
35.3,89.96,WET,514.05,OFF
44.36,60.79,WET,847.67,OFF
36.94,42.43,WET,825.55,OFF
57.47,59.52,WET,746.43,ON
6.56,16.31,DRY,979.61,ON
27.34,95.14,WET,318.66,OFF
29.74,73.53,WET,261.17,OFF
53.21,2.31,WET,639.65,ON
50.15,10.09,DRY,506.09,ON
34.32,55.71,WET,326.6,OFF
46.53,90.72,DRY,582.93,ON
53.39,83.52,DRY,433.54,ON
29.58,87.29,WET,980.2,OFF
51.76,45.35,DRY,929.89,ON
45.0,54.53,WET,558.44,OFF
43.76,95.3,DRY,889.92,ON
43.52,36.44,WET,907.98,OFF
0.43,60.66,DRY,832.16,ON
41.71,14.27,DRY,220.46,ON
45.28,24.5,DRY,902.67,ON
29.94,70.96,DRY,342.98,ON
19.95,13.69,WET,384.76,OFF
37.21,60.83,DRY,850.36,ON
54.95,1.51,WET,557.83,ON
43.58,33.97,DRY,317.62,ON
18.99,31.6,DRY,966.39,ON
2.85,66.84,DRY,232.12,ON
26.88,9.81,DRY,716.61,ON
50.69,53.97,DRY,175.99,ON
29.09,64.29,WET,958.43,OFF
23.05,13.44,WET,25.29,OFF
37.42,34.56,DRY,929.9,ON
6.78,93.87,WET,720.51,OFF
41.59,91.0,DRY,8.03,ON
59.12,10.01,DRY,905.47,ON
56.9,28.7,DRY,277.95,ON
19.42,23.88,DRY,141.88,ON
0.13,13.73,DRY,150.62,ON
55.82,7.51,WET,232.56,ON
17.71,58.86,WET,892.85,OFF
22.47,78.0,DRY,501.07,ON
56.64,47.76,WET,739.18,ON
5.75,44.43,WET,530.59,OFF
28.55,95.35,DRY,227.5,ON
42.15,70.42,WET,811.52,OFF
31.47,5.14,DRY,224.59,ON
32.63,75.41,DRY,135.26,ON
41.52,71.65,WET,289.12,OFF
28.72,81.63,DRY,895.23,ON
16.78,92.7,WET,387.29,OFF
16.06,83.44,WET,565.44,OFF
34.54,2.38,WET,881.61,ON
8.92,68.96,DRY,374.81,ON
7.46,96.39,DRY,495.02,ON
56.26,26.47,WET,628.89,ON
36.42,37.73,DRY,58.75,ON
20.34,29.56,DRY,366.12,ON
59.85,87.69,WET,662.24,ON
53.95,25.79,WET,429.33,ON
16.32,86.7,WET,36.03,OFF
20.08,27.48,WET,612.09,OFF
35.18,22.55,WET,462.31,OFF
44.62,74.1,DRY,538.01,ON
30.85,51.99,DRY,428.37,ON
43.19,69.18,WET,63.56,OFF
22.0,89.83,DRY,997.38,ON
42.0,20.77,WET,641.02,OFF
25.88,38.35,WET,440.68,OFF
53.99,93.41,DRY,833.3,ON
43.15,80.74,DRY,521.36,ON
24.88,38.41,DRY,249.52,ON
5.81,46.0,DRY,152.09,ON
53.33,44.59,DRY,955.02,ON
47.51,35.96,WET,187.71,OFF
16.17,90.16,DRY,76.96,ON
47.96,73.8,WET,309.12,OFF
8.03,80.21,WET,586.32,OFF
17.88,36.19,WET,664.77,OFF
14.89,5.24,DRY,348.62,ON
48.03,85.17,WET,210.37,OFF
23.91,91.43,WET,909.0,OFF
10.47,24.77,WET,20.29,OFF
14.96,91.38,WET,49.64,OFF
54.91,5.74,DRY,503.37,ON
19.01,4.76,DRY,528.97,ON
3.74,14.41,DRY,219.99,ON
29.98,58.64,DRY,49.25,ON
56.71,39.06,DRY,216.59,ON
33.65,85.15,DRY,518.12,ON
23.11,14.23,WET,130.46,OFF
44.11,98.15,DRY,675.69,ON
1.93,62.99,WET,359.69,OFF
43.12,32.94,WET,843.35,OFF
14.86,48.88,WET,670.72,OFF
30.84,69.49,WET,996.68,OFF
7.54,68.66,WET,20.06,OFF
52.63,7.84,DRY,353.47,ON
2.75,61.01,WET,527.48,OFF
15.87,87.46,WET,252.29,OFF
45.27,88.68,DRY,521.35,ON
11.86,59.62,WET,365.31,OFF
43.33,16.44,WET,863.9,OFF
34.75,58.5,DRY,130.54,ON
1.11,75.78,WET,329.17,OFF
57.89,30.75,DRY,913.58,ON
52.71,1.06,WET,510.55,ON
40.38,76.68,DRY,789.95,ON
3.16,34.6,DRY,766.42,ON
35.76,57.57,DRY,556.43,ON
58.21,29.8,WET,995.14,ON
52.54,89.02,DRY,387.93,ON
25.18,12.43,WET,44.91,OFF
44.87,53.46,WET,467.11,OFF
3.9,33.59,WET,698.68,OFF
27.06,68.85,WET,161.2,OFF
59.15,24.18,DRY,602.22,ON
29.45,22.25,WET,782.25,OFF
29.1,33.8,DRY,739.23,ON
6.24,35.24,DRY,610.64,ON
45.76,38.74,WET,216.28,OFF
59.81,61.4,WET,126.07,ON
49.58,5.33,DRY,732.26,ON
44.0,69.76,DRY,258.87,ON
44.05,97.64,WET,241.81,OFF
43.54,74.58,DRY,927.22,ON
45.68,33.91,DRY,869.67,ON
51.11,85.68,DRY,879.57,ON
49.26,72.38,WET,17.65,ON
25.18,36.4,DRY,499.53,ON
5.6,17.3,WET,340.68,OFF
16.62,62.78,DRY,606.93,ON
23.48,95.75,DRY,391.14,ON
33.93,66.46,DRY,605.85,ON
43.77,82.07,DRY,599.4,ON
36.56,51.3,DRY,871.09,ON
54.83,22.01,DRY,981.44,ON
11.15,29.22,DRY,566.97,ON
48.44,82.48,DRY,939.19,ON
31.32,54.73,WET,74.87,OFF
36.61,36.37,WET,65.82,OFF
28.56,51.45,WET,502.79,OFF
16.33,25.86,WET,623.33,OFF
40.27,37.71,WET,269.85,OFF
56.87,65.89,DRY,300.68,ON
37.43,47.01,DRY,120.87,ON
19.71,23.53,DRY,722.95,ON
0.16,85.72,WET,260.54,OFF
28.86,81.93,DRY,945.2,ON
55.68,92.29,WET,454.37,ON
29.04,55.51,DRY,487.3,ON
9.42,15.3,DRY,352.94,ON
0.38,9.65,WET,131.9,ON
26.1,26.31,DRY,427.17,ON
17.2,49.31,DRY,734.64,ON
7.74,66.93,WET,325.83,OFF
26.01,63.2,DRY,392.8,ON
51.79,64.53,WET,692.89,ON
43.57,17.02,DRY,979.32,ON
35.18,79.14,WET,95.46,OFF
39.02,93.86,DRY,590.13,ON
59.52,42.84,DRY,979.65,ON
13.87,10.61,DRY,624.83,ON
3.67,21.25,DRY,909.45,ON
0.29,21.18,DRY,948.63,ON
4.21,18.24,WET,663.6,OFF
17.7,33.0,WET,144.24,OFF
59.0,90.36,DRY,68.15,ON
0.53,66.06,DRY,433.19,ON
54.71,31.93,WET,445.52,ON
41.93,27.62,DRY,371.96,ON
29.45,47.85,DRY,330.65,ON
39.27,73.04,WET,284.53,OFF
53.23,83.47,DRY,917.86,ON
42.84,35.88,DRY,831.85,ON
49.65,74.93,DRY,39.95,ON
20.02,71.81,WET,243.71,OFF
41.86,70.43,DRY,836.04,ON
35.24,96.31,DRY,668.85,ON
14.9,81.64,DRY,830.44,ON
32.18,25.09,WET,261.94,OFF
15.29,9.51,WET,652.37,ON
50.3,96.68,DRY,420.1,ON
59.4,58.68,WET,926.37,ON
43.24,55.3,WET,972.38,OFF
32.67,89.45,WET,599.61,OFF
54.47,24.62,DRY,85.49,ON
11.61,55.42,WET,923.39,OFF
43.91,5.16,WET,981.7,ON
36.17,70.38,WET,727.49,OFF
45.44,82.8,WET,625.18,OFF
42.25,18.01,WET,294.71,OFF
5.73,68.53,DRY,355.47,ON
59.85,30.65,DRY,9.27,ON
9.1,81.76,WET,497.84,OFF
0.12,66.36,DRY,953.87,ON
14.95,43.77,DRY,238.33,ON
14.27,24.8,WET,700.56,OFF
29.88,16.26,DRY,324.78,ON
56.13,21.31,WET,259.42,ON
55.87,96.79,WET,428.7,ON
57.54,25.14,DRY,614.2,ON
49.55,2.52,WET,286.84,ON
16.31,87.83,DRY,607.39,ON
43.71,33.31,WET,382.73,OFF
40.6,23.94,DRY,116.61,ON
43.75,12.39,DRY,529.76,ON
11.8,40.41,DRY,941.73,ON
11.02,73.46,DRY,680.11,ON
9.06,9.51,DRY,987.01,ON
36.38,99.28,WET,513.23,OFF
11.15,26.27,WET,15.9,OFF
51.11,31.27,DRY,189.67,ON
9.81,82.88,DRY,531.43,ON
50.5,75.53,DRY,897.61,ON
13.91,21.3,WET,282.41,OFF
27.09,38.56,WET,769.53,OFF
2.62,55.45,DRY,832.2,ON
5.55,79.01,WET,708.02,OFF
28.3,72.39,WET,649.7,OFF
45.49,21.23,DRY,737.1,ON
50.97,95.12,DRY,175.04,ON
7.42,21.47,DRY,398.18,ON
34.26,38.42,WET,695.36,OFF
33.91,93.44,WET,913.93,OFF
36.11,9.44,DRY,215.68,ON
20.59,21.4,DRY,105.13,ON
27.32,66.52,WET,837.89,OFF
57.42,80.82,DRY,298.54,ON
3.1,61.19,DRY,915.87,ON
10.99,87.35,WET,338.54,OFF
55.41,25.94,DRY,353.6,ON
30.88,84.91,WET,851.0,OFF
2.49,31.36,WET,24.81,OFF
59.85,77.96,WET,362.03,ON
1.38,51.0,WET,134.77,OFF
27.08,97.58,WET,640.65,OFF
31.04,34.38,DRY,282.11,ON
45.54,50.56,DRY,885.4,ON
57.92,22.13,DRY,785.59,ON
57.42,65.09,DRY,947.6,ON
58.39,13.91,WET,14.32,ON
6.2,31.99,DRY,477.9,ON
12.3,28.09,DRY,597.23,ON
47.87,48.94,DRY,546.69,ON
0.86,73.36,WET,19.78,OFF
16.64,83.77,DRY,825.29,ON
8.92,9.89,DRY,212.94,ON
28.64,46.23,WET,40.1,OFF
9.15,63.5,DRY,833.45,ON
55.66,5.2,WET,661.88,ON
33.32,64.95,WET,737.98,OFF
42.06,28.4,WET,750.81,OFF
57.34,66.37,DRY,766.29,ON
27.13,42.53,WET,401.98,OFF
26.07,81.2,WET,866.32,OFF
55.62,24.77,WET,170.82,ON
19.98,51.09,WET,507.28,OFF
43.24,85.24,WET,186.54,OFF
55.27,62.25,WET,247.13,ON
0.09,12.89,WET,945.86,OFF
34.85,23.06,DRY,577.51,ON
54.78,93.88,DRY,619.62,ON
46.17,23.28,DRY,364.89,ON
27.1,0.72,DRY,360.56,ON
53.27,83.42,DRY,213.18,ON
27.25,87.64,DRY,491.58,ON
15.0,74.06,DRY,248.29,ON
7.35,25.75,DRY,472.89,ON
51.96,40.46,DRY,795.98,ON
40.1,7.13,DRY,981.77,ON
40.72,64.74,WET,995.73,OFF
59.47,18.94,WET,760.96,ON
48.99,70.97,WET,72.19,OFF
2.85,46.6,DRY,17.85,ON
54.74,84.82,DRY,241.46,ON
42.48,58.32,WET,81.55,OFF
3.49,0.08,DRY,870.74,ON
7.01,46.53,DRY,312.55,ON
2.56,4.04,WET,141.71,ON
51.93,40.82,DRY,60.12,ON
23.44,90.01,DRY,828.76,ON
45.31,87.25,WET,814.64,OFF
0.2,95.17,WET,967.19,OFF
55.9,83.97,WET,869.65,ON
16.18,85.29,DRY,954.4,ON
16.23,86.51,WET,401.31,OFF
59.17,39.64,WET,418.17,ON
16.56,97.85,WET,231.65,OFF
17.09,2.08,WET,44.84,ON
48.97,4.16,DRY,793.66,ON
32.3,77.43,DRY,698.6,ON
4.66,93.12,DRY,748.22,ON
34.04,15.53,WET,901.44,OFF
2.07,22.46,DRY,7.2,ON
57.81,88.61,WET,354.61,ON
1.94,96.29,WET,59.63,OFF
6.93,0.14,WET,852.35,ON
4.58,20.46,DRY,732.45,ON
5.3,77.57,WET,316.32,OFF
18.08,39.33,WET,604.55,OFF
12.73,79.25,DRY,281.92,ON
53.42,6.76,WET,414.86,ON
17.84,15.16,DRY,662.11,ON
32.09,60.58,WET,716.7,OFF
19.15,61.3,DRY,991.68,ON
16.81,9.7,DRY,993.23,ON
28.09,29.2,WET,129.76,OFF
53.49,92.43,WET,732.85,ON
49.56,54.48,WET,267.19,ON
26.0,88.35,WET,169.68,OFF
50.63,63.57,DRY,131.42,ON
49.39,80.55,DRY,857.74,ON
5.51,39.21,DRY,757.09,ON
46.9,42.75,DRY,707.53,ON
35.4,11.56,WET,134.25,OFF
36.35,40.81,WET,305.92,OFF
13.1,5.25,DRY,814.98,ON
46.94,2.18,WET,40.5,ON
9.89,95.32,WET,616.01,OFF
9.6,38.62,WET,851.64,OFF
24.62,99.6,WET,705.96,OFF
27.8,37.88,WET,979.16,OFF
8.22,93.69,WET,109.03,OFF
14.05,81.35,DRY,97.48,ON
38.12,46.84,WET,108.39,OFF
13.15,5.8,DRY,162.79,ON
54.6,28.48,DRY,747.42,ON
8.08,11.51,WET,504.14,OFF
8.75,22.83,WET,792.14,OFF
43.34,45.93,DRY,455.03,ON
38.03,95.73,WET,173.14,OFF
23.48,79.52,DRY,428.42,ON
51.06,38.97,DRY,584.81,ON
22.35,31.18,DRY,818.29,ON
5.91,8.52,DRY,190.75,ON
27.06,7.58,WET,287.63,ON
45.75,18.31,WET,147.99,OFF
4.2,91.35,DRY,752.55,ON
14.99,21.73,WET,744.79,OFF
7.86,48.46,WET,725.26,OFF
42.14,44.68,WET,545.69,OFF
8.74,49.01,DRY,640.95,ON
49.64,8.0,WET,338.77,ON
42.97,84.1,WET,693.58,OFF
59.45,18.46,WET,579.18,ON
9.11,34.42,WET,110.5,OFF
52.02,44.29,DRY,487.58,ON
45.44,99.39,DRY,469.48,ON
45.75,24.92,DRY,882.18,ON
42.86,43.19,WET,971.0,OFF
53.14,52.23,WET,409.3,ON
39.35,24.72,DRY,271.19,ON
45.98,3.84,DRY,447.31,ON
32.72,32.93,DRY,522.06,ON
9.75,23.6,WET,196.8,OFF
19.85,15.56,WET,602.68,OFF
33.06,39.46,WET,271.3,OFF
19.6,59.33,WET,327.65,OFF
51.01,8.15,WET,397.02,ON
18.73,73.49,DRY,875.69,ON
6.9,53.63,WET,253.94,OFF
24.38,16.76,WET,409.84,OFF
58.48,14.9,WET,190.05,ON
30.29,31.3,WET,842.83,OFF
44.43,74.33,WET,238.3,OFF
40.58,76.78,WET,958.36,OFF
32.27,37.85,WET,173.74,OFF
15.08,45.55,WET,592.52,OFF
40.4,23.8,DRY,821.56,ON
41.6,62.84,WET,147.8,OFF
25.63,63.6,DRY,283.06,ON
22.28,43.11,WET,312.26,OFF
6.21,58.82,WET,301.98,OFF
37.66,68.91,DRY,896.96,ON
50.11,79.04,WET,722.22,ON
54.76,84.53,DRY,125.65,ON
41.96,48.06,DRY,785.57,ON
57.6,3.48,DRY,904.12,ON
4.63,13.12,DRY,751.7,ON
48.21,18.15,WET,281.28,OFF
59.85,18.57,DRY,993.37,ON
14.93,41.07,WET,56.36,OFF
4.62,70.95,DRY,15.66,ON
55.16,98.38,DRY,222.12,ON
33.08,41.51,WET,940.58,OFF
1.59,26.17,DRY,337.89,ON
15.77,53.07,DRY,684.61,ON
58.92,65.81,DRY,551.37,ON
22.83,59.1,DRY,876.91,ON
58.82,10.69,WET,713.57,ON
23.83,39.12,DRY,172.05,ON
56.86,51.92,WET,205.2,ON
54.53,34.39,DRY,949.86,ON
30.93,92.25,WET,821.18,OFF
57.06,35.33,WET,146.77,ON
40.6,97.02,WET,740.0,OFF
4.4,76.02,DRY,518.66,ON
18.88,38.98,DRY,536.04,ON
22.56,79.83,WET,412.42,OFF
11.88,43.37,DRY,625.45,ON
17.75,34.67,WET,843.43,OFF
37.06,50.89,WET,136.48,OFF
24.44,78.53,WET,240.82,OFF
32.19,1.17,DRY,4.32,ON
59.97,44.56,DRY,846.51,ON
5.65,63.58,WET,570.45,OFF
18.83,51.28,DRY,836.75,ON
31.69,93.15,DRY,63.07,ON
20.69,36.56,DRY,271.4,ON
31.59,57.57,WET,229.06,OFF
51.19,13.4,WET,647.93,ON
45.42,10.8,WET,69.83,OFF
7.71,73.93,DRY,726.62,ON
29.1,81.09,WET,775.74,OFF
39.14,6.64,WET,801.13,ON
10.46,85.81,DRY,482.76,ON
7.32,38.07,WET,756.27,OFF
50.15,0.24,DRY,400.19,ON
31.0,20.48,DRY,157.58,ON
44.46,12.69,WET,92.07,OFF
25.59,92.26,WET,250.92,OFF
47.16,94.82,WET,250.67,OFF
43.13,41.86,DRY,545.16,ON
12.56,64.89,WET,176.51,OFF
14.8,9.52,DRY,424.96,ON
26.76,64.31,DRY,700.72,ON
29.01,50.47,DRY,724.2,ON
37.39,80.31,DRY,889.57,ON
46.38,79.51,WET,814.73,OFF
38.75,2.44,WET,530.67,ON
24.16,57.31,WET,203.15,OFF
24.63,24.25,WET,168.41,OFF
2.74,81.12,DRY,758.05,ON
53.87,94.01,DRY,666.29,ON
16.62,52.18,WET,993.1,OFF
21.53,41.02,DRY,641.37,ON
49.94,38.07,WET,127.66,ON
30.38,25.53,DRY,407.16,ON
19.1,76.84,DRY,938.77,ON
18.41,26.42,DRY,64.03,ON
27.12,23.33,DRY,803.17,ON
28.91,27.95,WET,630.28,OFF
14.55,56.28,DRY,116.8,ON
2.21,66.0,DRY,75.34,ON
32.98,0.66,DRY,213.26,ON
3.72,36.45,DRY,268.61,ON
10.4,80.41,WET,786.44,OFF
9.17,95.23,DRY,152.71,ON
5.45,65.43,DRY,666.89,ON
14.09,20.56,DRY,257.83,ON
27.93,54.62,WET,623.09,OFF
49.72,74.27,WET,774.05,ON
6.96,32.4,WET,967.2,OFF
14.61,9.35,DRY,783.73,ON
10.44,68.22,DRY,608.72,ON
35.47,0.28,WET,27.19,ON
29.1,24.32,DRY,145.58,ON
34.18,34.27,DRY,760.1,ON
31.5,25.06,DRY,74.92,ON
5.71,78.37,WET,313.64,OFF
52.52,93.99,WET,139.33,ON
48.56,87.17,WET,397.55,OFF
0.77,16.93,WET,591.38,OFF
32.36,77.83,WET,163.77,OFF
25.53,69.2,WET,712.5,OFF
27.87,70.84,WET,373.13,OFF
18.16,46.46,DRY,89.9,ON
39.69,12.89,DRY,820.15,ON
16.08,9.57,DRY,528.27,ON
25.21,46.47,WET,500.54,OFF
11.06,27.35,WET,438.48,OFF
13.04,23.1,DRY,207.51,ON
9.64,46.28,DRY,239.79,ON
8.32,81.78,WET,475.06,OFF
54.75,8.88,WET,768.27,ON
21.06,52.23,WET,762.81,OFF
40.94,84.38,DRY,468.07,ON
37.65,16.08,WET,28.46,OFF
41.43,67.73,WET,869.0,OFF
7.28,36.79,WET,553.3,OFF
32.21,85.58,DRY,640.85,ON
56.18,66.54,WET,815.78,ON
14.99,0.47,DRY,409.43,ON
47.07,40.07,WET,153.02,OFF
51.67,64.86,WET,749.14,ON
40.99,3.96,WET,295.92,ON
13.87,53.05,DRY,306.71,ON
54.24,28.17,DRY,391.83,ON
6.45,70.25,WET,444.43,OFF
54.2,20.02,DRY,935.51,ON
10.15,42.88,DRY,784.68,ON
45.64,62.48,DRY,72.16,ON
28.78,91.93,DRY,736.58,ON
41.88,17.43,DRY,321.6,ON
11.51,66.86,WET,81.96,OFF
20.08,22.35,WET,137.96,OFF
59.27,75.65,DRY,673.79,ON
16.08,60.78,DRY,669.05,ON
28.71,25.79,WET,832.46,OFF
51.14,50.55,DRY,262.26,ON
11.45,37.13,WET,202.75,OFF
9.69,86.05,WET,296.67,OFF
13.05,62.95,WET,614.69,OFF
9.67,61.12,WET,136.22,OFF
46.16,58.27,DRY,984.85,ON
39.93,6.41,DRY,303.85,ON
48.87,4.97,DRY,627.62,ON
54.86,7.77,WET,97.26,ON
18.94,7.32,DRY,811.89,ON
12.65,65.17,DRY,715.76,ON
25.77,50.8,WET,458.57,OFF
31.57,50.56,WET,556.38,OFF
49.84,78.71,WET,738.48,ON
11.04,36.94,DRY,692.28,ON
18.78,3.46,WET,724.05,ON
40.28,41.09,WET,175.18,OFF
39.05,4.94,DRY,930.37,ON
28.4,31.81,DRY,429.36,ON
0.05,41.05,WET,663.49,OFF
7.63,28.56,WET,873.03,OFF
50.13,0.41,DRY,389.89,ON
3.62,37.19,DRY,797.51,ON
30.8,0.64,DRY,222.1,ON
19.5,13.41,DRY,264.31,ON
41.04,39.25,DRY,12.46,ON
41.08,78.91,DRY,366.73,ON
58.8,41.84,DRY,598.21,ON
18.38,61.44,DRY,375.92,ON
51.24,29.41,DRY,526.01,ON
18.39,37.95,WET,480.7,OFF
21.5,70.23,WET,934.02,OFF
11.28,5.35,DRY,506.22,ON
43.84,42.68,DRY,81.29,ON
1.72,45.52,DRY,338.62,ON
33.68,63.29,WET,155.88,OFF
20.28,39.8,WET,236.74,OFF
6.43,40.37,DRY,958.8,ON
43.93,54.67,WET,31.93,OFF
17.33,22.05,DRY,266.94,ON
30.74,43.02,WET,782.79,OFF
32.56,99.71,WET,202.77,OFF
13.08,42.98,WET,584.26,OFF
46.16,43.69,DRY,64.84,ON
21.65,67.98,DRY,503.98,ON
2.38,35.53,DRY,156.38,ON
10.66,50.83,DRY,349.83,ON
54.55,89.79,DRY,368.1,ON
46.82,57.33,WET,288.76,OFF
47.6,38.69,WET,350.6,OFF
57.92,45.75,DRY,140.55,ON
35.98,14.48,DRY,787.39,ON
54.41,52.12,WET,17.8,ON
3.93,46.36,DRY,928.4,ON
6.05,10.78,DRY,7.0,ON
47.58,76.97,DRY,282.96,ON
39.28,62.38,DRY,320.54,ON
39.02,60.28,DRY,278.51,ON
33.47,14.94,DRY,756.17,ON
47.0,44.55,DRY,540.98,ON
59.93,59.15,WET,716.8,ON
24.83,87.28,DRY,159.97,ON
48.25,18.86,DRY,838.89,ON
1.54,67.91,WET,493.58,OFF
51.13,89.46,DRY,37.62,ON
6.91,99.2,DRY,411.0,ON
2.26,51.38,WET,557.73,OFF
32.58,71.62,WET,140.97,OFF
36.23,2.62,DRY,256.07,ON
35.63,73.24,DRY,796.99,ON
33.68,19.65,DRY,592.18,ON
32.4,89.21,WET,868.82,OFF
13.89,21.43,WET,28.2,OFF
7.74,5.69,WET,590.62,ON
41.48,87.88,DRY,253.35,ON
3.79,80.97,DRY,338.41,ON
55.97,19.36,DRY,882.97,ON
27.38,49.98,DRY,73.24,ON
1.78,84.65,WET,442.12,OFF
26.0,1.73,DRY,704.28,ON
49.72,11.52,WET,801.21,ON
22.49,8.63,DRY,545.38,ON
31.23,94.84,DRY,10.31,ON
17.89,8.25,WET,833.67,ON
54.17,38.6,WET,753.84,ON
44.61,65.7,WET,616.0,OFF
55.38,3.56,DRY,139.77,ON
0.55,1.26,DRY,870.33,ON
25.24,59.96,WET,987.88,OFF
48.17,18.26,DRY,339.75,ON
24.01,14.6,WET,25.91,OFF
29.76,99.06,DRY,260.13,ON
11.0,63.05,DRY,176.1,ON
13.45,98.76,DRY,332.55,ON
36.61,77.05,DRY,157.26,ON
23.64,89.35,DRY,684.48,ON
8.57,26.83,DRY,536.94,ON
52.13,6.44,DRY,994.71,ON
16.55,91.51,DRY,349.81,ON
32.59,37.02,WET,524.97,OFF
39.79,83.9,DRY,959.93,ON
22.19,48.91,WET,676.16,OFF
36.98,30.8,DRY,689.22,ON
15.89,71.54,DRY,110.51,ON
51.85,60.07,WET,445.51,ON
17.13,17.35,DRY,488.1,ON
16.52,60.75,WET,463.37,OFF
43.22,32.94,DRY,302.18,ON
51.92,85.35,DRY,486.5,ON
56.15,80.71,WET,819.79,ON
29.22,78.36,DRY,195.02,ON
12.23,23.35,WET,525.4,OFF
3.12,88.65,DRY,491.64,ON
1.22,18.64,WET,191.99,OFF
20.93,73.87,WET,199.2,OFF
38.9,61.27,DRY,910.94,ON
23.3,61.89,WET,918.24,OFF
42.4,97.97,WET,355.89,OFF
15.44,48.41,DRY,31.61,ON
34.71,92.26,DRY,201.94,ON
28.19,5.3,WET,623.85,ON
17.85,79.75,DRY,288.88,ON
31.25,65.97,WET,406.79,OFF
3.21,62.4,WET,837.72,OFF
53.97,28.07,WET,785.56,ON
16.68,80.67,WET,634.37,OFF
19.86,95.09,WET,373.06,OFF
12.31,3.36,DRY,700.31,ON
55.67,40.87,WET,985.51,ON
40.22,51.57,DRY,594.09,ON
7.54,74.79,WET,347.49,OFF
1.14,58.52,WET,431.82,OFF
41.55,95.39,DRY,490.89,ON
24.4,62.47,DRY,778.65,ON
46.93,83.57,DRY,127.49,ON
55.75,6.87,WET,927.85,ON
24.68,18.4,DRY,186.7,ON
45.67,75.66,DRY,341.44,ON
55.48,70.12,WET,114.84,ON
28.88,36.38,DRY,829.45,ON
12.79,25.79,WET,689.51,OFF
25.99,13.66,DRY,393.37,ON
17.42,18.33,DRY,94.11,ON
49.56,90.09,WET,343.05,ON
47.66,81.03,DRY,878.66,ON
39.13,19.67,DRY,921.22,ON
45.96,69.35,DRY,826.33,ON
25.1,31.53,DRY,154.41,ON
58.0,6.5,WET,523.64,ON
16.76,44.56,WET,482.7,OFF
45.99,41.93,WET,226.85,OFF
43.0,85.92,DRY,15.61,ON
6.97,38.07,WET,977.66,OFF
49.75,70.56,WET,656.64,ON
33.55,59.58,WET,2.24,OFF
26.89,25.25,WET,170.12,OFF
8.24,73.5,WET,712.58,OFF
49.08,33.76,WET,536.96,ON
54.44,80.31,WET,955.24,ON
28.75,27.81,DRY,434.27,ON
36.84,91.97,WET,593.67,OFF
33.99,4.8,DRY,895.15,ON
11.11,72.9,WET,18.28,OFF
1.24,76.06,DRY,626.3,ON
19.95,95.19,WET,950.01,OFF
8.41,74.37,DRY,45.23,ON
33.77,26.13,WET,192.35,OFF
1.04,39.53,WET,399.99,OFF
43.1,53.15,WET,464.27,OFF
56.22,38.44,DRY,304.37,ON
58.9,90.65,WET,504.89,ON
54.29,32.94,DRY,219.17,ON
45.4,56.72,WET,802.46,OFF
38.74,25.94,WET,274.29,OFF
11.79,9.6,WET,860.73,ON
14.92,23.56,WET,152.47,OFF
42.74,51.26,WET,994.73,OFF
20.1,16.84,DRY,906.19,ON
7.01,11.9,DRY,177.59,ON
53.21,46.87,WET,722.55,ON
18.73,25.28,WET,118.7,OFF
43.38,64.4,WET,535.51,OFF
1.88,64.89,DRY,307.53,ON
56.39,85.06,WET,362.76,ON
43.24,83.35,WET,893.59,OFF
3.23,89.57,WET,491.8,OFF
10.62,17.95,DRY,594.51,ON
58.36,37.24,DRY,656.63,ON
50.64,20.3,DRY,560.81,ON
10.27,34.0,WET,557.16,OFF
54.88,31.59,WET,107.8,ON
8.82,50.45,WET,939.07,OFF
28.66,76.3,WET,727.51,OFF
40.7,16.99,DRY,881.3,ON
56.66,96.34,WET,700.46,ON
9.46,19.65,WET,485.18,OFF
30.64,53.55,DRY,451.62,ON
17.1,96.91,DRY,274.86,ON
13.87,89.83,WET,943.17,OFF
15.41,15.82,DRY,759.72,ON
10.03,70.41,DRY,793.92,ON
49.44,69.4,DRY,64.57,ON
22.24,49.75,WET,455.96,OFF
0.39,49.34,DRY,365.23,ON
44.33,36.8,DRY,286.32,ON
35.11,97.67,WET,55.69,OFF
59.78,68.32,WET,941.52,ON
0.5,68.62,DRY,631.57,ON
58.07,36.2,DRY,104.46,ON
4.79,32.01,WET,432.0,OFF
45.47,86.29,DRY,527.99,ON
47.25,82.81,DRY,213.34,ON
21.14,13.29,WET,274.92,OFF
8.67,90.74,DRY,521.6,ON
9.23,49.69,WET,70.96,OFF
10.4,30.28,DRY,894.48,ON
29.57,76.36,DRY,550.87,ON
19.01,91.11,WET,997.81,OFF
52.28,39.63,WET,525.3,ON
22.66,99.03,DRY,204.3,ON
39.85,13.66,WET,518.49,OFF
32.18,54.15,WET,22.69,OFF
56.49,55.88,DRY,814.98,ON
32.81,30.07,DRY,34.97,ON
42.01,56.61,DRY,856.98,ON
4.31,27.13,DRY,352.75,ON
25.39,94.84,DRY,753.08,ON
21.88,8.85,WET,489.49,ON
24.77,84.3,WET,743.04,OFF
30.9,95.29,WET,62.09,OFF
43.95,7.8,DRY,394.89,ON
45.44,44.06,DRY,503.14,ON
16.72,96.65,WET,521.72,OFF
28.9,64.79,DRY,701.64,ON
4.12,90.71,WET,240.43,OFF
